,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
478,Kaulsdorf,52.501818369953206,13.587503273078775,ABEX EFG BÄR & OLLENROTH,52.505405137512,13.584073415869,Electronics Store
479,Kaulsdorf,52.501818369953206,13.587503273078775,Bushaltestelle Alt-Kaulsdorf/Chemnitzer Straße,52.503799,13.58111,Bus Stop
480,Kladow,52.46237467870009,13.148193689030602,Gärtnerei Guyot,52.462232123966196,13.140886166237026,Flower Shop
481,Konradshöhe,52.58112472203517,13.222662048819448,Havelgarten,52.584665,13.2202,Diner
482,Konradshöhe,52.58112472203517,13.222662048819448,Plitvice,52.58434172010521,13.227120524573204,Restaurant
483,Konradshöhe,52.58112472203517,13.222662048819448,EDEKA Laurman,52.5847783,13.2267103,Supermarket
484,Konradshöhe,52.58112472203517,13.222662048819448,H Falkenplatz,52.584602,13.227263,Bus Stop
485,Kreuzberg,52.49654260023186,13.409381247775645,Landwehrkanal,52.49529123263923,13.410586685643091,Canal
486,Kreuzberg,52.49654260023186,13.409381247775645,Urbanhafen,52.49575847256097,13.407943154743407,Waterfront
487,Kreuzberg,52.49654260023186,13.409381247775645,Böcklerpark,52.49670820492938,13.407418727874756,Park
488,Kreuzberg,52.49654260023186,13.409381247775645,Picoteo,52.49778068926783,13.41287844565713,Spanish Restaurant
489,Kreuzberg,52.49654260023186,13.409381247775645,van Loon Restaurantschiff,52.49582143246863,13.4070826800045,German Restaurant
490,Kreuzberg,52.49654260023186,13.409381247775645,A.HORN,52.495925,13.405344,Café
491,Kreuzberg,52.49654260023186,13.409381247775645,Goldmarie,52.49467677113297,13.41556191444397,Café
492,Kreuzberg,52.49654260023186,13.409381247775645,Pepita,52.497979,13.413931,Gourmet Shop
493,Kreuzberg,52.49654260023186,13.409381247775645,Sommerbad Kreuzberg | Prinzenbad,52.49817900304599,13.406295992253497,Pool
494,Kreuzberg,52.49654260023186,13.409381247775645,Kimchi Planet,52.497838,13.41346,Korean Restaurant
495,Kreuzberg,52.49654260023186,13.409381247775645,Il Casolare,52.494947,13.415462,Italian Restaurant
496,Kreuzberg,52.49654260023186,13.409381247775645,Planufer,52.49492307650726,13.415224444774562,Waterfront
497,Kreuzberg,52.49654260023186,13.409381247775645,Koyote,52.495678,13.415524,Café
498,Kreuzberg,52.49654260023186,13.409381247775645,Spielplatz Grimmstraße,52.49379670249364,13.414379251646649,Playground
499,Kreuzberg,52.49654260023186,13.409381247775645,Sala7,52.49378150814359,13.413695096969604,Italian Restaurant
500,Kreuzberg,52.49654260023186,13.409381247775645,TZOM,52.49361275394741,13.412532235726932,African Restaurant
501,Kreuzberg,52.49654260023186,13.409381247775645,terra,52.49492608620635,13.414641908062713,Italian Restaurant
502,Kreuzberg,52.49654260023186,13.409381247775645,MIRIKA,52.49999266651727,13.407587532743982,Gastropub
503,Kreuzberg,52.49654260023186,13.409381247775645,Harun's Kebab,52.498582,13.406681,Kebab Restaurant
504,Kreuzberg,52.49654260023186,13.409381247775645,Backyard,52.49814997547229,13.404746062897209,Nightclub
505,Kreuzberg,52.49654260023186,13.409381247775645,Getränke Hoffmann,52.49870264111934,13.40353980466,Food & Drink Shop
506,Kreuzberg,52.49654260023186,13.409381247775645,Isabel,52.49460095203817,13.415509533803004,Ice Cream Shop
507,Kreuzberg,52.49654260023186,13.409381247775645,milchmädchen cafe,52.494796,13.415575,Coffee Shop
508,Kreuzberg,52.49654260023186,13.409381247775645,Reisemarkt,52.498202921598946,13.406031739731358,Convenience Store
509,Kreuzberg,52.49654260023186,13.409381247775645,U Prinzenstraße,52.49838971334789,13.406156625905817,Metro Station
510,Kreuzberg,52.49654260023186,13.409381247775645,Café Morgenstern,52.497423678685834,13.416444417279765,Café
511,Kreuzberg,52.49654260023186,13.409381247775645,Ländereck,52.49810557774127,13.403869791890918,Country Dance Club
512,Köpenick,52.441425309575386,13.59879476274952,Berliner Volksbank,52.4406415,13.5961768,ATM
513,Köpenick,52.441425309575386,13.59879476274952,H Müggelschlößchenweg,52.44150193840573,13.60101481922035,Bus Stop
514,Köpenick,52.441425309575386,13.59879476274952,A.C.T. Computer TEAM Inhaber Jan Auert,52.43941,13.60092,IT Services
515,Köpenick,52.441425309575386,13.59879476274952,Cafeteria im Krankenhaus Köpenick,52.439686888427644,13.595410463877936,Café
516,Lankwitz,52.4303727327443,13.351641787961842,Gemeindepark Lankwitz,52.431263275792155,13.35139274597168,Park
517,Lankwitz,52.4303727327443,13.351641787961842,Preussenpark,52.43327964660897,13.356815208755142,Athletics & Sports
518,Lankwitz,52.4303727327443,13.351641787961842,Restaurant Marco Polo,52.42951457794249,13.351854387313562,Restaurant
519,Lankwitz,52.4303727327443,13.351641787961842,H Am Gemeindepark,52.42986535641256,13.3547482321515,Bus Stop
520,Lankwitz,52.4303727327443,13.351641787961842,Preußenstadion (BFC Preußen),52.432922091562325,13.353672936594645,Soccer Field
521,Lankwitz,52.4303727327443,13.351641787961842,Gallwitz Bäckerei,52.428777779479496,13.34684927704817,Bakery
522,Lankwitz,52.4303727327443,13.351641787961842,H Emmichstraße,52.427568987450904,13.356999092003047,Bus Stop
523,Lichtenberg,52.52064786307899,13.49571535206502,Big Bowl,52.5206512900636,13.497169553665536,Bowling Alley
524,Lichtenberg,52.52064786307899,13.49571535206502,McFIT,52.52182555984336,13.498887419700623,Gym / Fitness Center
525,Lichtenberg,52.52064786307899,13.49571535206502,Sportplatz Bornitzstraße,52.520733469355136,13.492183288782396,Soccer Field
526,Lichtenberg,52.52064786307899,13.49571535206502,H Betriebshof Lichtenberg,52.52030775996867,13.49942922592163,Tram Station
527,Lichtenberg,52.52064786307899,13.49571535206502,REWE,52.518539411428016,13.496922590658235,Supermarket
528,Lichtenberg,52.52064786307899,13.49571535206502,Netto Marken-Discount,52.5184475,13.4986882,Supermarket
529,Lichtenberg,52.52064786307899,13.49571535206502,H Gotlindestraße,52.518035858298816,13.499236106872559,Tram Station
530,Lichtenberg,52.52064786307899,13.49571535206502,EUROMASTER,52.52308930004569,13.499604070275666,Automotive Shop
531,Lichtenberg,52.52064786307899,13.49571535206502,Friedhof Gotlindestraße,52.51876705786403,13.490738868713379,Cemetery
532,Lichtenrade,52.39712675991163,13.402395428662913,Döner XXL,52.39746098739664,13.400282836029646,Doner Restaurant
533,Lichtenrade,52.39712675991163,13.402395428662913,Sportplatz Halker Zeile,52.39643965417705,13.402226707056423,Soccer Field
534,Lichtenrade,52.39712675991163,13.402395428662913,Lichtenrader BC,52.39621133306082,13.402672443123153,Soccer Field
535,Lichtenrade,52.39712675991163,13.402395428662913,H Lichtenrader Damm / Barnetstraße,52.39451036509989,13.407461175670335,Bus Stop
536,Lichterfelde,52.429124191200025,13.305135113037737,dm-drogerie markt,52.42761272174024,13.303464357648863,Drugstore
537,Lichterfelde,52.429124191200025,13.305135113037737,REWE,52.42627999999999,13.302502822090219,Supermarket
538,Lichterfelde,52.429124191200025,13.305135113037737,Hot Grill,52.426885,13.303155,BBQ Joint
539,Lichterfelde,52.429124191200025,13.305135113037737,Aparion Apartments Berlin,52.42936200045318,13.302472482881802,Hotel
540,Lichterfelde,52.429124191200025,13.305135113037737,Bäckerei Hillmann,52.42743020562898,13.303610343733766,Bakery
541,Lichterfelde,52.429124191200025,13.305135113037737,H Goerzallee / Drakestraße,52.431594294264265,13.30943346229684,Bus Stop
542,Lichterfelde,52.429124191200025,13.305135113037737,H Engadiner Weg,52.425172,13.302539,Bus Stop
543,Lübars,52.61560378015851,13.352767989810449,Eisdiele Angelina Alt-Lübars,52.617931356127386,13.35443628037515,Ice Cream Shop
544,Lübars,52.61560378015851,13.352767989810449,Reitsport Lübars Petra Paris - Sattelservice Berlin - Obergeschoss,52.61807,13.35483,Sporting Goods Shop
545,Lübars,52.61560378015851,13.352767989810449,Reiterhof Lübars Andrea Freye,52.619274687840324,13.354720236102805,Stables
546,Lübars,52.61560378015851,13.352767989810449,Ländlicher Reiterverein Lübars,52.619907650322666,13.353989124298096,Farm
547,Mahlsdorf,52.500882278394506,13.611944707263712,McFIT,52.505249324371725,13.612178564071655,Gym / Fitness Center
548,Mahlsdorf,52.500882278394506,13.611944707263712,Gründerzeitmuseum,52.5025472379655,13.613948822021484,History Museum
549,Mahlsdorf,52.500882278394506,13.611944707263712,H Rahnsdorfer Straße | Bus 398,52.498161210637235,13.614454433562722,Bus Stop
550,Mahlsdorf,52.500882278394506,13.611944707263712,A.T.U Berlin - Alt-Mahlsdorf,52.504301,13.614309,Automotive Shop
551,Mahlsdorf,52.500882278394506,13.611944707263712,ROLLER,52.505216592416375,13.611538327842547,Furniture / Home Store
552,Mahlsdorf,52.500882278394506,13.611944707263712,H Alt-Mahlsdorf,52.50504197981824,13.613369464874266,Tram Station
553,Malchow,52.57778893434546,13.48903595187229,Malchower Aue,52.580335997768394,13.489829145852456,Nature Preserve
554,Malchow,52.57778893434546,13.48903595187229,Wirtshaus Malchow,52.57743707866013,13.483378253878799,German Restaurant
555,Malchow,52.57778893434546,13.48903595187229,H Malchow / Dorfstraße,52.575450091574496,13.483194064693587,Bus Stop
556,Malchow,52.57778893434546,13.48903595187229,T-H-R-S Björn Janzen,52.576225,13.48216,Auto Garage
557,Mariendorf,52.435015743491704,13.388862783743543,New Ocean,52.436151,13.389253,Chinese Restaurant
558,Mariendorf,52.435015743491704,13.388862783743543,PENNY,52.43793192853259,13.38892483453219,Supermarket
559,Mariendorf,52.435015743491704,13.388862783743543,Steakhouse Hazienda,52.4387019845016,13.387330290621993,Steakhouse
560,Mariendorf,52.435015743491704,13.388862783743543,Eis Hennig,52.43883304040497,13.38822840642672,Ice Cream Shop
561,Mariendorf,52.435015743491704,13.388862783743543,Rialto,52.43916048430853,13.388634639056258,Italian Restaurant
562,Marienfelde,52.40874146734521,13.366312408449835,Alte Dorfaue Marienfelde,52.4123435849759,13.366174047400703,Restaurant
563,Marienfelde,52.40874146734521,13.366312408449835,Burger King,52.4088597729289,13.370434160231332,Fast Food Restaurant
564,Marienfelde,52.40874146734521,13.366312408449835,BFR Marienfelde,52.40905050205921,13.363440893747384,Park
565,Marienfelde,52.40874146734521,13.366312408449835,Lehmann's Bauernhof,52.41203147870766,13.365797232804642,Farmers Market
566,Marienfelde,52.40874146734521,13.366312408449835,Gasthof Zur Grünen Linde,52.412268008064494,13.368464968184762,German Restaurant
567,Marienfelde,52.40874146734521,13.366312408449835,Gutspark Marienfelde,52.41012913909245,13.372635841369629,Park
568,Marzahn,52.542058880298846,13.555800789154466,Sakura Garten,52.54212,13.563108,Asian Restaurant
569,Marzahn,52.542058880298846,13.555800789154466,Landhaus Marzahner Krug,52.543442480511175,13.561077287249788,German Restaurant
570,Marzahn,52.542058880298846,13.555800789154466,"Lotto-Tabak-Presse, Sabine Just",52.5427441,13.5625716,Miscellaneous Shop
571,Marzahn,52.542058880298846,13.555800789154466,Dorfanger Alt-Marzahn,52.53816215262593,13.559064039690753,Plaza
572,Marzahn,52.542058880298846,13.555800789154466,H Adersleber Weg,52.53814032982393,13.559164548774188,Tram Station
573,Mitte,52.52222392451958,13.400744490049485,Buchhandlung Walther König,52.52130069676686,13.40075831891714,Bookstore
574,Mitte,52.52222392451958,13.400744490049485,MA'LOA Poké Bowl,52.52365268563865,13.400398860752764,Poke Place
575,Mitte,52.52222392451958,13.400744490049485,Café 93,52.52299702982836,13.399751875666775,Café
576,Mitte,52.52222392451958,13.400744490049485,James-Simon-Park,52.52190716050168,13.399361371994019,Park
577,Mitte,52.52222392451958,13.400744490049485,Die Hackeschen Höfe,52.52409392075061,13.402157365180152,Monument / Landmark
578,Mitte,52.52222392451958,13.400744490049485,Hotel ZOE,52.5230950484122,13.400966433702536,Hotel
579,Mitte,52.52222392451958,13.400744490049485,Alte Nationalgalerie,52.520796016677,13.398673088379343,Art Museum
580,Mitte,52.52222392451958,13.400744490049485,Curry 61,52.52363731185383,13.400619701670522,Currywurst Joint
581,Mitte,52.52222392451958,13.400744490049485,Yi-Spa,52.52304922664198,13.399589660680252,Spa
582,Mitte,52.52222392451958,13.400744490049485,frederics,52.52381812959011,13.399768630646976,Hotel
583,Mitte,52.52222392451958,13.400744490049485,CANAL,52.524041,13.402131,Ice Cream Shop
584,Mitte,52.52222392451958,13.400744490049485,Adina Apartment Hotel Berlin Hackescher Markt,52.52229341049498,13.404273310410682,Hotel
585,Mitte,52.52222392451958,13.400744490049485,Amorino,52.52357551978076,13.401552886189101,Ice Cream Shop
586,Mitte,52.52222392451958,13.400744490049485,Hackescher Markt,52.52299349801406,13.40237760464655,Plaza
587,Mitte,52.52222392451958,13.400744490049485,Neurotitan,52.524487579714304,13.401809464072441,Art Gallery
588,Mitte,52.52222392451958,13.400744490049485,Monbijoupark,52.52313441612033,13.396893739700317,Park
589,Mitte,52.52222392451958,13.400744490049485,UNIQLO,52.52367052971461,13.402583637447577,Clothing Store
590,Mitte,52.52222392451958,13.400744490049485,CHAMÄLEON Theater,52.5242033345932,13.401948962343829,Performing Arts Venue
591,Mitte,52.52222392451958,13.400744490049485,Ischtar-Tor,52.520741776446705,13.397204678584995,Historic Site
592,Mitte,52.52222392451958,13.400744490049485,Hackesche Höfe Kino,52.52414801456576,13.402078407721529,Indie Movie Theater
593,Mitte,52.52222392451958,13.400744490049485,Fun Factory Berlin,52.523552260750606,13.401415188382876,Adult Boutique
594,Mitte,52.52222392451958,13.400744490049485,Kino Central,52.52447887106346,13.40192978431636,Indie Movie Theater
595,Mitte,52.52222392451958,13.400744490049485,Eschschloraque Rümschrümp,52.524519135794925,13.401835512385563,Speakeasy
596,Mitte,52.52222392451958,13.400744490049485,BEN RAHIM,52.52516811272114,13.40192843798598,Coffee Shop
597,Mitte,52.52222392451958,13.400744490049485,TheCoven Bar,52.522664,13.400289,Bar
598,Mitte,52.52222392451958,13.400744490049485,Neues Museum,52.5201576091737,13.39783787727356,History Museum
599,Mitte,52.52222392451958,13.400744490049485,Butter Lindner,52.524774375054115,13.4032491694508,Gourmet Shop
600,Mitte,52.52222392451958,13.400744490049485,LUMAS,52.52442909415196,13.401509733919289,Art Gallery
601,Mitte,52.52222392451958,13.400744490049485,BIO COMPANY,52.52302495100017,13.403617698870725,Organic Grocery
602,Mitte,52.52222392451958,13.400744490049485,Röststätte Berlin,52.52413472442936,13.402172185343975,Coffee Shop
603,Mitte,52.52222392451958,13.400744490049485,Café Cinema,52.52431594365613,13.402400314807892,Café
604,Mitte,52.52222392451958,13.400744490049485,Kadoya,52.522844,13.400317,Japanese Restaurant
605,Mitte,52.52222392451958,13.400744490049485,Whisky & Cigars,52.52531048410386,13.40230821196128,Smoke Shop
606,Mitte,52.52222392451958,13.400744490049485,Radisson Blu,52.5195608,13.402857,Hotel
607,Mitte,52.52222392451958,13.400744490049485,Altes Museum,52.51953741567019,13.398803472518921,History Museum
608,Mitte,52.52222392451958,13.400744490049485,Pergamonmuseum,52.520843,13.396395,History Museum
609,Mitte,52.52222392451958,13.400744490049485,Waffel oder Becher,52.521006850678695,13.403814748185349,Ice Cream Shop
610,Mitte,52.52222392451958,13.400744490049485,Billardsalon Köh,52.52529445064858,13.401937539350858,Pool Hall
611,Mitte,52.52222392451958,13.400744490049485,Museum für Islamische Kunst,52.520708902848284,13.396697345529542,Art Museum
612,Mitte,52.52222392451958,13.400744490049485,Sprüth Magers,52.52411366678166,13.397049351269708,Art Gallery
613,Mitte,52.52222392451958,13.400744490049485,Kuppelumgang Berliner Dom,52.51896599010725,13.400980681715229,Scenic Lookout
614,Mitte,52.52222392451958,13.400744490049485,Spirit Yoga,52.52478876469311,13.402140840906585,Yoga Studio
615,Mitte,52.52222392451958,13.400744490049485,Quy Nguyen - Vegan Living,52.523651899953016,13.400528006321537,Vietnamese Restaurant
616,Mitte,52.52222392451958,13.400744490049485,Märchenhütte Jacob,52.52301014591696,13.395116694524507,Indie Theater
617,Mitte,52.52222392451958,13.400744490049485,carhartt,52.524952388688746,13.403486609458922,Clothing Store
618,Mitte,52.52222392451958,13.400744490049485,Paul Möhring,52.52372632530792,13.399373581793897,Ice Cream Shop
619,Mitte,52.52222392451958,13.400744490049485,The Barn,52.524669052134364,13.404090960774697,Coffee Shop
620,Mitte,52.52222392451958,13.400744490049485,Lustgarten,52.518469490131785,13.399454063404399,Garden
621,Mitte,52.52222392451958,13.400744490049485,& other stories,52.52470468888106,13.404871653596311,Clothing Store
622,Mitte,52.52222392451958,13.400744490049485,Mr. Susan,52.524365484525525,13.395541996018128,Cocktail Bar
623,Mitte,52.52222392451958,13.400744490049485,Kin-Za,52.524928,13.395808,Caucasian Restaurant
624,Mitte,52.52222392451958,13.400744490049485,KATJES Café Grün-Ohr,52.52489105403483,13.403298205097427,Cupcake Shop
625,Mitte,52.52222392451958,13.400744490049485,Sophiensaele,52.526030745383984,13.401385144871206,Dance Studio
626,Mitte,52.52222392451958,13.400744490049485,Eisenbergs,52.525392,13.401514,Café
627,Mitte,52.52222392451958,13.400744490049485,James-Simon-Galerie,52.519736335537694,13.397366236749804,Art Gallery
628,Mitte,52.52222392451958,13.400744490049485,Barrio Weine Berlin,52.52353112944333,13.405946320013436,Wine Shop
629,Mitte,52.52222392451958,13.400744490049485,Sammlung Hoffmann,52.52616958689138,13.401084475242403,Art Gallery
630,Mitte,52.52222392451958,13.400744490049485,You're welcome,52.524964948023026,13.399075408780359,Café
631,Mitte,52.52222392451958,13.400744490049485,Pergamonmuseum. Das Panorama,52.52103886374081,13.394454418375725,Exhibit
632,Mitte,52.52222392451958,13.400744490049485,Ben Sherman,52.52518547555064,13.403314868823108,Boutique
633,Mitte,52.52222392451958,13.400744490049485,Nike Store,52.5238154,13.4019293,Sporting Goods Shop
634,Mitte,52.52222392451958,13.400744490049485,Samy's Berliner Pfannkuchen Cafe,52.526225,13.399125,Café
635,Mitte,52.52222392451958,13.400744490049485,Father Carpenter,52.52446934407154,13.406614065170288,Coffee Shop
636,Mitte,52.52222392451958,13.400744490049485,Bikram Yoga Mitte,52.5248523826294,13.395954684238157,Athletics & Sports
637,Mitte,52.52222392451958,13.400744490049485,19grams,52.52269704703948,13.407440185546875,Coffee Shop
638,Mitte,52.52222392451958,13.400744490049485,Titus,52.52094968439927,13.405920731515282,Board Shop
639,Mitte,52.52222392451958,13.400744490049485,Eden Restaurant,52.52204609875019,13.404751386925534,Vietnamese Restaurant
640,Mitte,52.52222392451958,13.400744490049485,Schoko Fabrik,52.52484141944939,13.395718932151793,Coffee Shop
641,Mitte,52.52222392451958,13.400744490049485,Kaufland,52.522459,13.407434,Big Box Store
642,Mitte,52.52222392451958,13.400744490049485,Krausnick-Park,52.52474967448992,13.397518496683077,Park
643,Mitte,52.52222392451958,13.400744490049485,Casa Camper Boutique Hotel Berlin Mitte,52.525798863232176,13.403817626691175,Hotel
644,Mitte,52.52222392451958,13.400744490049485,dm-drogerie markt,52.522171,13.403141,Drugstore
645,Mitte,52.52222392451958,13.400744490049485,Brillenwerkstatt,52.52352,13.40444,Optical Shop
646,Mitte,52.52222392451958,13.400744490049485,Atrium Lobby Lounge & Bar,52.519596959299655,13.40277435240641,Hotel Bar
647,Mitte,52.52222392451958,13.400744490049485,Bode-Museum,52.52173,13.395044,Art Museum
648,Mitte,52.52222392451958,13.400744490049485,Contemporary Fine Arts,52.51941664012736,13.396877646446228,Art Gallery
649,Mitte,52.52222392451958,13.400744490049485,Absinth Depot Berlin,52.52544626304552,13.405128500995964,Liquor Store
650,Mitte,52.52222392451958,13.400744490049485,Lindt,52.519397,13.402937,Candy Store
651,Mitte,52.52222392451958,13.400744490049485,Gorki Studio Я,52.519065039408694,13.396361653591418,Theater
652,Mitte,52.52222392451958,13.400744490049485,Rifugio De Napoli,52.522759,13.394635,Pizza Place
653,Mitte,52.52222392451958,13.400744490049485,COS,52.52497875366139,13.406327221790633,Clothing Store
654,Mitte,52.52222392451958,13.400744490049485,Jolly,52.520528807149965,13.394800918201327,Chinese Restaurant
655,Mitte,52.52222392451958,13.400744490049485,Schokogalerie,52.52602789791738,13.398581649967776,Candy Store
656,Mitte,52.52222392451958,13.400744490049485,Acne Studios,52.52554908771603,13.404706473332103,Clothing Store
657,Mitte,52.52222392451958,13.400744490049485,The Blue Yard,52.524472411669564,13.40659411522576,Shopping Plaza
658,Mitte,52.52222392451958,13.400744490049485,DDR Museum,52.51940384308041,13.40223855826597,History Museum
659,Mitte,52.52222392451958,13.400744490049485,AMPELMANN Shop,52.524823639329846,13.400947253832669,Souvenir Shop
660,Mitte,52.52222392451958,13.400744490049485,Café-Haus Koch Berlin,52.52082609237831,13.405733577027748,Café
661,Mitte,52.52222392451958,13.400744490049485,CORDO,52.52558882449979,13.398615717887878,Modern European Restaurant
662,Mitte,52.52222392451958,13.400744490049485,Pylones,52.51947169213843,13.403327111066638,Gift Shop
663,Mitte,52.52222392451958,13.400744490049485,dean&david,52.52068312833944,13.405486059782808,Salad Place
664,Mitte,52.52222392451958,13.400744490049485,The Weinmeister,52.525569,13.40449,Hotel
665,Mitte,52.52222392451958,13.400744490049485,Tadshikische Teestube,52.52501333993171,13.395182673123555,Tea Room
666,Mitte,52.52222392451958,13.400744490049485,Weekday,52.52464,13.40552,Clothing Store
667,Mitte,52.52222392451958,13.400744490049485,Stetson,52.52476,13.406678,Men's Store
668,Mitte,52.52222392451958,13.400744490049485,Sophieneck,52.526409158617334,13.39853985491916,German Restaurant
669,Mitte,52.52222392451958,13.400744490049485,Altes Europa,52.526713,13.401054,German Restaurant
670,Mitte,52.52222392451958,13.400744490049485,Brauhaus Lemke,52.52318990293126,13.4047432243824,Brewery
671,Mitte,52.52222392451958,13.400744490049485,Hummus & Friends,52.524558046765044,13.39504635213944,Jewish Restaurant
672,Mitte,52.52222392451958,13.400744490049485,Funk You Natural Food,52.526280496999675,13.403549999991812,Salad Place
673,Moabit,52.52902452338331,13.343040456643699,Taverna Amphipolis,52.5283773025609,13.341430713623419,Taverna
674,Moabit,52.52902452338331,13.343040456643699,Sugar Tapas Bar,52.52987919772112,13.341288500078788,Cocktail Bar
675,Moabit,52.52902452338331,13.343040456643699,George R,52.53024939868373,13.341323381420828,Cocktail Bar
676,Moabit,52.52902452338331,13.343040456643699,Wallyard,52.52759272113066,13.345239758491514,Hostel
677,Moabit,52.52902452338331,13.343040456643699,Zum Stammtisch,52.53008628769528,13.340005179533046,Pub
678,Moabit,52.52902452338331,13.343040456643699,Kaufland,52.52900800094072,13.34416258044748,Big Box Store
679,Moabit,52.52902452338331,13.343040456643699,Arminius-Markthalle,52.52773864047764,13.338504312600316,Food Court
680,Moabit,52.52902452338331,13.343040456643699,go asia 東 Asien Supermarkt,52.52649613755785,13.341554403305054,Grocery Store
681,Moabit,52.52902452338331,13.343040456643699,Wilhelms-Burger,52.52775903929864,13.341485459948792,Burger Joint
682,Moabit,52.52902452338331,13.343040456643699,KOWSKI,52.527820615830024,13.341444789252778,Bar
683,Moabit,52.52902452338331,13.343040456643699,Habe die Ehre,52.528024,13.338907,Austrian Restaurant
684,Moabit,52.52902452338331,13.343040456643699,Trattoria da Luma,52.531531708133606,13.344550872952926,Trattoria/Osteria
685,Moabit,52.52902452338331,13.343040456643699,Thea & coffee,52.531051148755026,13.34619112126696,Café
686,Moabit,52.52902452338331,13.343040456643699,FitX,52.52710962727916,13.344328341104514,Gym / Fitness Center
687,Moabit,52.52902452338331,13.343040456643699,Tirrée,52.532153741214614,13.341539621589543,Café
688,Moabit,52.52902452338331,13.343040456643699,dm-drogerie markt,52.526563,13.341574,Drugstore
689,Moabit,52.52902452338331,13.343040456643699,MEININGER Hotel Berlin Tiergarten,52.52657220109225,13.344305319557076,Hotel
690,Moabit,52.52902452338331,13.343040456643699,Wonder Waffel,52.526483,13.343541,Ice Cream Shop
691,Moabit,52.52902452338331,13.343040456643699,Pignut BBQ,52.527859685727734,13.338472860553619,BBQ Joint
692,Moabit,52.52902452338331,13.343040456643699,Alimentari e Vini,52.52779253912857,13.338373145895305,Italian Restaurant
693,Moabit,52.52902452338331,13.343040456643699,Zunftwirtschaft,52.52748502217075,13.338249921798704,German Restaurant
694,Moabit,52.52902452338331,13.343040456643699,Natürlicher Lebensraum,52.52773631933308,13.339344263076782,Café
695,Moabit,52.52902452338331,13.343040456643699,Pizza con Amore,52.52659523612807,13.337372440673757,Pizza Place
696,Moabit,52.52902452338331,13.343040456643699,Movinga,52.52892022,13.34413968,IT Services
697,Moabit,52.52902452338331,13.343040456643699,FIT STAR Fitnessstudio Berlin-Moabit,52.5264973,13.3420837,Gym / Fitness Center
698,Moabit,52.52902452338331,13.343040456643699,Mercure Hotel MOA Berlin,52.53208518021409,13.344259482313191,Hotel
699,Moabit,52.52902452338331,13.343040456643699,Naninka,52.527824,13.339021,Peruvian Restaurant
700,Moabit,52.52902452338331,13.343040456643699,Hoan Kiem,52.52704713750668,13.338969585746785,Vietnamese Restaurant
701,Moabit,52.52902452338331,13.343040456643699,dm-drogerie markt,52.526658,13.341953,Drugstore
702,Moabit,52.52902452338331,13.343040456643699,Humbaba,52.526300316181675,13.338223099708557,Shawarma Place
703,Moabit,52.52902452338331,13.343040456643699,Lichtblick,52.532392,13.341196,Restaurant
704,Moabit,52.52902452338331,13.343040456643699,Burgerlich,52.527867,13.338765,Burger Joint
705,Moabit,52.52902452338331,13.343040456643699,Sönmez Baklava Manufaktur,52.52646599096769,13.340957566636522,Pastry Shop
706,Moabit,52.52902452338331,13.343040456643699,Pound & Pence,52.52789,13.33865,Burger Joint
707,Moabit,52.52902452338331,13.343040456643699,Döner Turm,52.526672,13.341356,Doner Restaurant
708,Moabit,52.52902452338331,13.343040456643699,Osmanya,52.530963383137504,13.34683636051725,Turkish Restaurant
709,Moabit,52.52902452338331,13.343040456643699,geh Veg,52.53217798550378,13.342044124870919,Vegetarian / Vegan Restaurant
710,Moabit,52.52902452338331,13.343040456643699,Arema Café & Restaurant,52.53224629268898,13.34228664798818,Breakfast Spot
711,Moabit,52.52902452338331,13.343040456643699,Dicker Engel,52.53238228959622,13.34082598218573,German Restaurant
712,Moabit,52.52902452338331,13.343040456643699,Alverdes,52.524975,13.343085,Restaurant
713,Moabit,52.52902452338331,13.343040456643699,Café & Simit Evi,52.52915018239252,13.337161177135163,Breakfast Spot
714,Moabit,52.52902452338331,13.343040456643699,Amstel House,52.528477937749685,13.336744614889128,Hostel
715,Moabit,52.52902452338331,13.343040456643699,Der Hofladen,52.527912,13.338272,German Restaurant
716,Moabit,52.52902452338331,13.343040456643699,H&M,52.52666,13.344765,Clothing Store
717,Moabit,52.52902452338331,13.343040456643699,The Poutine Kitchen,52.52794962224735,13.338791033819954,Fast Food Restaurant
718,Moabit,52.52902452338331,13.343040456643699,Delphin Fisch & Steak,52.53233,13.343766,Seafood Restaurant
719,Moabit,52.52902452338331,13.343040456643699,McFIT,52.52488768099381,13.345623093254062,Gym / Fitness Center
720,Moabit,52.52902452338331,13.343040456643699,Back-Factory,52.52668022986665,13.33763986400854,Bakery
721,Moabit,52.52902452338331,13.343040456643699,San Juan,52.52654835644403,13.339376449584961,Italian Restaurant
722,Moabit,52.52902452338331,13.343040456643699,Subito,52.529161226415596,13.337145040545183,Bar
723,Moabit,52.52902452338331,13.343040456643699,BrewBaker,52.527972702075694,13.338421442507236,Beer Bar
724,Moabit,52.52902452338331,13.343040456643699,C&A,52.52648278228487,13.34144455871979,Clothing Store
725,Moabit,52.52902452338331,13.343040456643699,Sport Oase,52.527177811283316,13.343642418497671,Gym / Fitness Center
726,Moabit,52.52902452338331,13.343040456643699,Kleiner Tiergarten,52.52564684229104,13.343458390377009,Park
727,Moabit,52.52902452338331,13.343040456643699,Food Point,52.532090821858084,13.34238142894178,Doner Restaurant
